ticid,observe_kpf,observe_neid,toi,tess_mag,num_pc,ra,dec,epoch,period,planet_radius,planet_insolation,planet_eqtemp,stellar_distance,stellar_teff,stellar_logg,stellar_radius,mass,mh,v_mag,vsini,t_sec_kpf,observed_in_2025b,observed_in_2026a,observed_in_2027a,observed_in_2027b
446549906,False,False,2107.01,11.3819,1,286.796541,-58.696835,2458654.615,2.45457,14.183,508.468,1322.0,236.705,5565.0,4.45,0.97,0.98,,12.02849014,2.771917597,141,,,,
52928939,False,False,4245.01,11.7519,1,125.806237,-45.792458,2459963.826,3.152717733,5.716849474,316.3922274,1075.662928,211.183,5093.0,4.52,0.8008409739,0.99,,12.291,1.900355102,143,,,,
140760434,False,False,1229.01,10.779,1,74.130396,-74.920333,2459970.492,31.81322641,21.63149838,48.43757245,672.8454841,254.584,6028.84,3.96199,1.988929987,,0.0445224,11.32,5.660163952,150,,,,
464067218,False,False,3059.01,11.2012,1,155.307542,-58.537011,2460015.013,1.393456549,,544.526,1345.0,,3301.0,,,,,13.48577852,3.301137161,150,,,,
279327604,False,False,2489.01,11.2451,1,332.553092,-45.049614,2459062.945,1.426951009,8.828118782,1289.465611,1528.347781,215.394,5421.0,4.6,1.02349,0.91,-0.48,12.19,2.419593909,151,,,,
282485660,False,False,5005.01,11.13,1,238.108194,-48.1451,2459377.176,6.3084728,6.00429,174.188,1012.0,207.891,5840.0,4.48,0.97,1.05,,11.819,3.782003354,154,,,,
466318137,False,False,3153.01,11.2789,1,165.732079,-60.196871,2460014.805,1.121602115,,2238.227706,1754.267495,,3294.0,,,,,13.57262263,3.301115089,157,,,,
405428714,False,False,6718.01,11.529,1,357.366601,-78.932968,2460126.814,2.953195321,10.3382703,1856.640111,1674.178197,464.958,5483.2,4.3,1.680559993,1.09,-0.131467,12.19965618,2.560043241,158,,,,
348770361,False,False,161.01,11.4964,1,46.686553,-82.316371,2459388.787,2.7684331,4.61938,1330.16,,333.651,5388.0,,0.98,,,12.076,3.69234218,158,,,,
217933560,False,False,5051.01,11.6451,1,261.385143,-44.046683,2459379.848,3.5980715,14.8005,180.551,1021.0,213.538,4708.0,4.21,1.13,0.75,,12.64893691,1.588882872,167,,,,
231289421,False,False,847.01,12.0594,1,43.875521,-53.665545,2459118.663,3.206310717,20.2776,2254.62,1919.0,659.753,5286.9,,2.29,,,12.188,3.595613946,168,,,,
206474443,False,False,931.01,11.5458,1,57.336855,-47.91819,2459169.291,3.2452094,20.6894,600.388,1379.0,,5928.0,,2.31,,,11.72,5.079583037,173,,,,
342449055,False,False,6704.02,10.746,2,123.998559,-59.327035,2459235.556,6.827510144,5.089677168,201.3753096,960.7741393,,5780.0,4.438,1.0,,,12.113,3.51458724,176,,,,
407146536,False,False,4279.01,11.2851,1,235.165334,-81.203316,2459385.925,2.0976705,12.8941,1737.52,1798.0,628.105,5914.8,3.59,2.77,1.08,0.36,11.789,5.015010303,177,,,,
860207014,False,False,5670.01,10.3918,1,141.823519,-50.356655,2459297.646,14.616858,15.3936,428.306,1267.0,347.621,6488.0,,1.66,1.21,,10.86839997,10.0,182,,,,
210441429,False,False,6563.01,11.5744,1,212.200442,-55.712303,2460069.195,2.405303638,19.9376761,2283.895394,1763.148134,441.968,5476.0,3.88771,1.846359968,0.96,,12.23,3.801966993,183,,,,
410358456,False,False,3268.01,11.9039,1,60.057545,-87.911943,2459387.335,1.8641295,6.95296,302.749,1162.0,272.053,5293.0,4.38,1.02,0.91,,12.618,2.177890014,186,,,,
166145361,False,False,6599.01,11.9686,1,205.923928,-40.041874,2460041.771,2.205916718,1.036920832,9.642573734,449.4361398,16.9227,3087.0,5.07767,0.2020969987,0.171073,,14.54709903,1.31327817,189,,,,
465933345,False,False,6274.01,10.4819,1,164.76388,-60.082938,2460014.408,1.110905282,12.08809818,17057.35574,2914.725606,502.979,6498.6,3.67,2.332380056,1.39,,10.97,10.0,190,,,,
248250955,False,False,4552.01,11.9251,1,264.714256,-47.637046,2459361.882,0.3011505806,1.280112383,263.5186329,1027.596418,27.2684,3304.0,4.96212,0.2861779928,0.260928,,14.20576918,1.320053853,193,,,,
143257768,False,False,5679.01,11.2016,1,293.389753,-45.891635,2459058.717,1.6622263,18.8693,3599.67,2157.0,420.716,6152.0,4.09,1.61,1.17,,11.72209263,5.790059881,193,,,,
463203560,False,False,2958.01,10.6758,1,153.250338,-58.763396,2460014.553,1.9905105,5.94241,8376.54,2665.0,206.3,6211.0,4.46,1.07,1.2,,11.61,6.322691967,195,,,,
253728991,False,False,1081.01,11.5247,1,282.140409,-40.11177,2458654.026,2.98278,11.467011,,,354.05,6027.0,4.29978,1.23975,,,12.066049,4.840847263,203,,,,
253126207,False,False,6568.01,11.1102,1,194.684003,-58.476742,2460068.759,17.43680786,18.68407566,155.7889305,901.0603895,366.686,6332.0,4.19731,1.475149989,1.25,,11.43,7.620928035,212,,,,
360816296,False,False,3145.01,12.1258,1,190.950263,-76.69611,2459382.329,3.5505931,17.9407,409.306,1253.0,283.803,4803.0,4.07,1.34,0.78,,13.07723451,1.646028561,217,,,,
310294189,False,False,3498.01,12.0475,1,185.1383,-62.401609,2459353.244,4.8768783,4.71563,295.298,1154.0,165.222,4562.0,4.54562,0.75,0.72,,13.13905894,1.518901382,221,,,,
407922734,False,False,3270.01,12.2017,1,290.676649,-76.322332,2459384.723,6.4751256,,37.2725,688.0,,4899.8,,,,,12.98,3.400000418,284,,,,
305767364,False,False,4381.01,12.2907,1,263.167427,-64.352997,2459362.926,1.497422346,16.71156513,846.5055834,1375.710989,289.745,5377.0,4.5569,0.8410580158,0.93,,13.025,2.329801472,284,,,,
90935995,False,False,6801.01,12.0887,1,308.185081,-44.581239,2460148.795,1.2245052,19.6011,302.765,1162.0,143.347,4337.4,4.58,0.7,0.68,-0.021187,13.33327085,1.442862313,288,,,,
162695785,False,False,1970.01,11.0048,1,190.720365,-53.688304,2459359.523,2.5599662,17.4735,1362.9,1692.0,421.946,6432.2,4.11,1.57,1.44,,11.449,8.946484795,307,,,,
315398848,False,False,3314.01,12.4749,1,279.610687,-40.802254,2458679.635,1.3677581,11.144,596.492,1376.0,353.719,5355.0,,1.37,,,12.879,3.657714208,326,,,,
290777444,False,False,6549.01,12.2311,1,84.858988,-52.933311,2460042.872,6.10790665,19.30443933,527.4147108,1222.243705,575.271,5681.0,4.0558,1.56061995,1.01,,12.84658163,3.134856062,328,,,,
372818426,False,False,2645.01,12.3956,1,67.136823,-56.515644,2459389.313,1.4436706,20.6713,964.415,1552.0,360.674,5465.0,4.47,0.94,0.96,,13.07186099,2.517215701,334,,,,
75522633,False,False,5043.01,12.4337,1,267.099516,-54.9322,2459384.33,3.8027513,14.5097,245.058,1102.0,279.685,5061.0,4.5,0.86,0.85,,13.26018163,1.864941009,334,,,,
163260812,False,False,3098.01,11.315,1,173.137772,-46.315267,2460015.104,4.732343329,17.34104283,775.9423569,1346.09935,401.011,6438.0,4.29,1.352519989,1.3,,11.53,9.031215064,339,,,,
208719443,False,False,3491.01,11.8844,1,245.267413,-59.510555,2459383.386,2.4038651,22.3961,1441.91,,377.32,5961.0,,1.21,,,12.408,5.251852825,369,,,,
142105158,False,False,2200.01,12.3181,1,98.783507,-72.456778,2459384.87,2.9360281,7.18912,288.087,1147.0,251.245,4983.6,0.2,0.83,0.85,0.273342,13.151,3.426445877,374,,,,
241326434,False,False,3241.01,11.7754,1,204.13817,-51.044343,2459351.726,6.8380862,17.4994,82.8358,840.0,300.417,5912.0,4.51,0.96,1.08,,12.82,4.145862082,411,,,,
147456499,False,False,2659.01,12.7331,1,41.060793,-40.196949,2459140.202,1.2558789,14.1053,681.251,1423.0,328.18,4926.0,4.43,0.91,0.81,,13.606,1.737125928,427,,,,
300604770,False,False,2626.01,12.6082,1,113.559595,-67.748369,2459963.895,3.456276661,10.5605032,121.8298519,847.3409174,192.435,4404.0,4.52,0.7520319819,0.69,,13.823,1.462133702,432,,,,
467931774,False,False,6779.01,12.7308,1,282.205124,-75.431953,2460151.44,1.3504913,8.65039,467.938,1295.0,276.346,4858.0,4.51,0.82,0.79,,13.65351477,1.684145473,433,,,,
457018819,False,False,4938.01,12.4741,1,201.741869,-55.915198,2459357.455,2.913692,13.5499,586.602,1371.0,377.703,5816.0,4.49,0.97,1.05,,13.05752818,3.67136571,434,,,,
302527524,False,False,2952.01,12.6359,1,134.192664,-68.510453,2459351.668,10.7844934,6.26037,3.24982,374.0,88.6944,3558.0,4.73,0.51,0.50723,,14.60589743,1.332492891,453,,,,
261680542,False,False,6808.01,12.3079,1,21.604688,-79.610747,2460177.657,3.0449187,20.761,699.098,1432.0,564.778,6026.0,4.22,1.36,1.12,,12.84942734,4.83412604,459,,,,
255909950,False,False,3478.01,12.3282,1,258.660861,-67.302622,2459385.424,1.82856,20.4999,2034.63,1871.0,657.544,6078.0,4.13,1.53,1.14,,12.87,5.201129156,482,,,,
144336525,False,False,326.01,11.7549,1,356.11482,-46.866601,2458354.26,0.24733,11.0751,22981.4,3430.0,462.239,6316.0,3.75,1.25,0.94,-0.4,12.246,8.57394726,493,,,,
306357884,False,False,3322.01,11.5624,1,265.087598,-63.251885,2459387.911,1.0571733,12.0066,2168.84,1901.0,809.845,6307.0,3.72,2.53,1.24,,12.269,8.442704395,494,,,,
76894548,False,False,5028.01,12.5587,1,271.090009,-55.636862,2459388.664,3.9353218,20.2069,575.011,1364.0,929.659,5806.0,3.78,2.17,1.04,,13.14435765,4.564629366,495,,,,
362370757,False,False,4868.01,12.8007,1,145.189317,-49.815667,2460014.7,3.5164369,22.1885,227.514,1081.0,,4395.0,,2.57,,,14.00386007,3.324330589,551,,,,
309913305,False,False,3090.01,13.0037,1,152.074959,-53.287048,2459331.296,6.3272169,,96.3086,872.0,,4580.9,,,,,13.934,3.34094601,554,,,,
278540265,False,False,4289.01,12.0021,1,121.188359,-82.065763,2459385.628,2.9757428,18.7018,1810.83,1817.0,610.604,6025.0,3.81,2.18,1.12,,13.062,5.634923406,596,,,,
7439480,False,False,6110.01,13.0739,1,212.929098,-29.97494,2459360.305,1.2541235,8.66923,78.6048,829.0,122.281,3642.0,4.7,0.54,0.537459,,14.94972849,1.338115511,612,,,,
87405719,False,False,5416.01,12.9331,1,103.010116,25.2013,2460239.555,13.00869031,10.98905533,6.678496405,410.0052556,117.782,3799.0,4.72,0.5202620029,0.517719,,14.6438345,1.351363167,619,,,,
323022088,False,False,5048.01,13.115,1,247.424651,-28.504414,2459386.666,1.3583233,13.5621,812.252,1487.0,610.636,5604.0,4.05,1.56,0.99,,13.750746,2.88512939,622,,,,
467955232,False,False,3028.01,13.1106,1,169.881185,-64.90164,2459359.564,3.0525705,,837.822,1498.0,,4817.8,,,,,14.002,3.37948548,636,,,,
289313987,False,False,5913.01,11.7685,1,314.865755,20.099913,2459819.818,10.1522322,19.4581,466.261,1294.0,694.7,6509.0,4.0,1.92,1.34,,12.24284679,10.0,650,,,,
160347548,False,False,2798.01,12.8054,1,91.437408,-33.187516,2459221.168,3.994474,18.9963,896.598,1524.0,836.501,5931.0,4.06,1.61,1.08,,13.377,4.250474599,655,,,,
144628120,False,False,2836.01,11.4675,1,121.482329,-30.93849,2459251.668,3.2379325,11.1634,1164.58,1627.0,388.876,6434.3,4.46,1.19,1.322,,12.42,8.977055217,667,,,,
418471796,False,False,3136.01,12.7666,1,205.332577,-79.40995,2459388.272,2.6841894,21.16,719.556,1442.0,572.389,5914.0,4.33,1.17,1.08,,13.421,4.156696931,667,,,,
435259601,False,False,4660.01,13.2616,1,51.999785,12.523415,2459523.063,1.5090806,14.3177,365.719,1218.0,257.346,4674.0,4.46,0.84,0.745,,14.28507398,1.570811042,674,,,,
152005053,False,False,3407.01,13.0549,1,119.508998,-33.996094,2459251.754,1.3847905,11.9783,2691.16,2006.0,714.755,5596.0,,1.82,,,13.631,4.002422003,685,,,,
87091417,False,False,3743.01,12.7508,1,58.490945,58.748105,2458840.233,2.1186344,,236.176,1092.0,,3898.0,,,,,14.345,3.30605046,686,,,,
457110913,False,False,3156.01,13.2294,1,202.922779,-58.998117,2459359.101,0.7463239,19.7419,3197.59,2094.0,445.1,5132.0,4.34,1.04,0.87,,14.204,1.94653111,692,,,,
282498590,False,False,2492.01,11.6749,1,90.099738,5.11447,2459222.255,10.1004307,17.4827,260.172,1118.0,421.423,6519.0,4.22,1.49,1.34,,12.357,10.0,725,,,,
303385111,False,False,4989.01,13.0413,1,256.799859,-64.547055,2459382.69,3.429078,21.1656,185.229,1027.0,936.608,5654.0,3.91,1.85,1.0,,13.66371742,4.126280552,726,,,,
333511802,False,False,3194.01,13.3682,1,213.320899,-60.330954,2459353.903,3.6179419,11.142,755.42,1460.0,293.249,4460.0,4.4,0.87,0.7,,14.5264491,1.480335917,772,,,,
317328621,False,False,4709.01,12.8771,1,87.490493,-12.835212,2459220.513,6.2397532,7.89594,587.658,1371.0,,5956.9,,0.5,,,13.43141851,5.229573681,787,,,,
360475034,False,False,3452.01,13.1151,1,188.770456,-73.129664,2459388.622,2.8372178,14.7827,4549.21,2287.0,1024.38,5604.0,3.73,2.24,0.99,,13.885,4.018333802,795,,,,
283759999,False,False,5883.01,12.5701,1,315.879749,18.696523,2459823.643,0.5223032,14.2556,3259.1,2104.0,882.718,6285.0,4.06,1.72,1.23,,13.07128792,7.080938492,800,,,,
442050698,False,False,4266.01,13.453,1,145.77866,-58.510776,2459332.15,0.8118585,16.3456,832.714,1496.0,1039.14,5051.7,,1.97,,,14.208,3.453008636,853,,,,
279265701,False,False,4013.01,13.0217,1,25.79114,70.914425,2459740.947,2.6325313,15.2766,1493.24,1731.0,851.105,5407.0,3.64,2.42,0.94,,14.087,3.713779973,855,,,,
275527293,False,False,5263.01,13.1549,1,304.702586,41.970517,2459442.19,3.1501356,20.3727,357.357,1211.0,836.02,5950.0,4.09,1.56,1.09,,13.71054751,4.358932621,855,,,,
407827885,False,False,4963.01,13.1009,1,213.405362,-57.999764,2459358.025,2.365766,,661.313,1412.0,,4057.4,,,,,14.56940285,3.309454155,880,,,,
105135774,False,False,3734.01,13.3835,1,79.285641,53.723458,2460287.308,2.141186035,,1027.121411,1443.860366,,4880.9,,,,0.029,14.299,3.394845985,897,,,,
193482096,False,False,3564.01,12.2617,1,305.940369,46.103142,2459820.105,4.087556342,19.99326419,1655.464029,1626.858148,737.575,6454.0,4.26,1.551579952,1.6,,12.778,9.269852919,903,,,,
375116172,False,False,6217.01,13.1013,1,315.223413,54.962464,2459881.16,3.0365848,17.0668,850.609,1504.0,837.654,5928.0,3.84,2.06,1.08,,13.66124932,5.079583037,922,,,,
17457400,False,False,5371.01,13.3689,1,66.80026,20.774863,2459522.846,1.27615,14.5092,212.433,1063.0,324.08,4671.0,4.28,1.03,0.74,,14.694,1.56927181,931,,,,
434171145,False,False,3926.01,12.089,1,342.630375,61.159585,2459877.813,2.7873223,10.6299,2023.22,,495.95,6466.0,,1.46,,,12.719,10.0,941,,,,
422554579,False,False,3929.01,13.2363,1,346.474955,67.188469,2459909.656,3.4608812,19.0253,672.096,1418.0,684.911,5695.0,4.08,1.52,1.01,,14.164,3.184318163,957,,,,
417047499,False,False,3523.01,12.1042,1,304.283458,42.906534,2459444.921,2.304583,16.9661,2500.98,1970.0,645.294,6562.0,4.18,1.58,1.36,,12.763,10.0,1015,,,,
465176038,False,False,3154.01,12.802,1,162.663087,-60.847019,2460014.877,4.03338185,13.1197,1126.095102,1477.452465,1020.98,6347.3,,1.73,,,13.053,9.057014866,1046,,,,
431899136,False,False,6881.01,12.7034,1,56.22842,45.507976,2459934.874,1.9769396,15.8982,2535.55,1976.0,775.775,6440.5,4.12,1.65,1.3,0.0712063,13.18528348,9.068025691,1276,,,,
296670796,False,False,3149.01,13.4841,1,223.977871,-61.063084,2459359.711,1.1542402,,2852.28,2035.0,,4136.6,,,,,15.142,3.311801355,1510,,,,
274545328,False,False,3767.01,13.4784,1,69.488129,52.71623,2460287.763,2.390775139,21.86066413,2835.627501,1861.152862,760.803,5382.0,3.76,2.09890008,0.93,,14.925,3.68580589,1856,,,,
354293303,False,False,3715.01,12.9238,1,88.890851,39.126519,2459912.371,2.471354282,21.02031111,1837.107147,1669.757378,348.661,6351.8,,2.049819946,,-0.0687475,13.672,9.130012171,2025,,,,
353960022,False,False,6051.01,13.4593,1,62.377542,47.556648,2459913.022,3.920091923,22.59418863,1241.175166,1513.833177,915.507,6574.32,4.23875,1.472380042,1.37,-0.241,14.311,10.0,3338,,,,
